stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,zone_id,location_type,parent_station,stop_timezone
"P371",,"山宮北","",35.693465,138.537037,,http://yamanashikotsu.co.jp/jikoku/335.htm,0,,"Asia/Tokyo"
"P372",,"山宮公民館","",35.692927,138.532534,,http://yamanashikotsu.co.jp/jikoku/961.htm,0,,"Asia/Tokyo"
"P734",,"山宮上町","",35.690714,138.532893,,http://yamanashikotsu.co.jp/jikoku/960.htm,0,,"Asia/Tokyo"
"P733",,"山宮下町","",35.689280,138.533470,,http://yamanashikotsu.co.jp/jikoku/962.htm,0,,"Asia/Tokyo"
"P732",,"千塚上町","",35.686174,138.536546,,http://yamanashikotsu.co.jp/jikoku/558.htm,0,,"Asia/Tokyo"
"P730",,"千塚北","",35.683431,138.538679,,http://yamanashikotsu.co.jp/jikoku/1028.htm,0,,"Asia/Tokyo"
"P167",,"千塚","",35.681368,138.539988,,http://yamanashikotsu.co.jp/jikoku/559.htm,0,,"Asia/Tokyo"
"P165",,"千塚仲町","",35.681444,138.542613,,http://yamanashikotsu.co.jp/jikoku/561.htm,0,,"Asia/Tokyo"
"P163",,"湯村ショッピングセンター","",35.681178,138.544236,,http://yamanashikotsu.co.jp/jikoku/975.htm,0,,"Asia/Tokyo"
"P158",,"湯村温泉入口","",35.679673,138.549389,,http://yamanashikotsu.co.jp/jikoku/977.htm,0,,"Asia/Tokyo"
"P157",,"饅頭森入口","",35.678958,138.551644,,http://yamanashikotsu.co.jp/jikoku/859.htm,0,,"Asia/Tokyo"
"P155",,"県営アパート入口","",35.678150,138.554179,,http://yamanashikotsu.co.jp/jikoku/275.htm,0,,"Asia/Tokyo"
"P153",,"北中入口","",35.677492,138.556419,,http://yamanashikotsu.co.jp/jikoku/241.htm,0,,"Asia/Tokyo"
"P151",,"塩部","",35.676705,138.559023,,http://yamanashikotsu.co.jp/jikoku/397.htm,0,,"Asia/Tokyo"
"P149",,"一高前","",35.674964,138.562776,,http://yamanashikotsu.co.jp/jikoku/83.htm,0,,"Asia/Tokyo"
"P143",,"横沢通り北","",35.672807,138.564827,,http://yamanashikotsu.co.jp/jikoku/992.htm,0,,"Asia/Tokyo"
"P142",,"山梨病院","",35.671101,138.564066,,http://yamanashikotsu.co.jp/jikoku/958.htm,0,,"Asia/Tokyo"
"P344",,"朝日二丁目","",35.669602,138.564857,,http://yamanashikotsu.co.jp/jikoku/2504.htm,0,,"Asia/Tokyo"
"P398",,"丸の内二丁目北","",35.667284,138.565377,,http://yamanashikotsu.co.jp/jikoku/852.htm,0,,"Asia/Tokyo"
"P124",,"甲府駅バスターミナル(3番)","",35.666789,138.568424,,http://yamanashikotsu.co.jp/jikoku/310.htm,0,,"Asia/Tokyo"
"P128",,"県会議事堂","",35.664717,138.568145,,http://yamanashikotsu.co.jp/jikoku/277.htm,0,,"Asia/Tokyo"
"P129",,"甲府市役所","",35.662038,138.567759,,http://yamanashikotsu.co.jp/jikoku/316.htm,0,,"Asia/Tokyo"
"P139",,"常盤通り","",35.661230,138.570752,,http://yamanashikotsu.co.jp/jikoku/611.htm,0,,"Asia/Tokyo"
"P312",,"中央四丁目北","",35.660103,138.572305,,http://yamanashikotsu.co.jp/jikoku/573.htm,0,,"Asia/Tokyo"
"P310",,"中央四丁目南","",35.658854,138.572032,,http://yamanashikotsu.co.jp/jikoku/574.htm,0,,"Asia/Tokyo"
"P300",,"法人会館","",35.656246,138.571343,,http://yamanashikotsu.co.jp/jikoku/811.htm,0,,"Asia/Tokyo"
"P298",,"若松町","",35.654831,138.570951,,http://yamanashikotsu.co.jp/jikoku/998.htm,0,,"Asia/Tokyo"
"P294",,"太田町見付","",35.653410,138.570610,,http://yamanashikotsu.co.jp/jikoku/149.htm,0,,"Asia/Tokyo"
"P297",,"遊亀公園","",35.650656,138.570388,,http://yamanashikotsu.co.jp/jikoku/964.htm,0,,"Asia/Tokyo"
"P264",,"遠光寺","",35.647273,138.569672,,http://yamanashikotsu.co.jp/jikoku/174.htm,0,,"Asia/Tokyo"
"P262",,"伊勢二丁目","",35.646061,138.569736,,http://yamanashikotsu.co.jp/jikoku/81.htm,0,,"Asia/Tokyo"
"P260",,"伊勢小学校","",35.644267,138.569830,,http://yamanashikotsu.co.jp/jikoku/78.htm,0,,"Asia/Tokyo"
"P259",,"甲南住宅","",35.643240,138.569905,,http://yamanashikotsu.co.jp/jikoku/306.htm,0,,"Asia/Tokyo"
"P267",,"伊勢町営業所","",35.640762,138.570884,,http://yamanashikotsu.co.jp/jikoku/80.htm,0,,"Asia/Tokyo"
"P159",,"湯村温泉入口","",35.679987,138.548074,,http://yamanashikotsu.co.jp/jikoku/977.htm,0,,"Asia/Tokyo"
"P162",,"湯村ショッピングセンター","",35.681008,138.544472,,http://yamanashikotsu.co.jp/jikoku/975.htm,0,,"Asia/Tokyo"
"P164",,"千塚仲町","",35.681287,138.543083,,http://yamanashikotsu.co.jp/jikoku/561.htm,0,,"Asia/Tokyo"
"P168",,"千塚","",35.682052,138.538966,,http://yamanashikotsu.co.jp/jikoku/559.htm,0,,"Asia/Tokyo"
"P731",,"千塚北","",35.684102,138.538448,,http://yamanashikotsu.co.jp/jikoku/1028.htm,0,,"Asia/Tokyo"
"P161",,"湯川橋","",35.680875,138.548715,,http://yamanashikotsu.co.jp/jikoku/966.htm,0,,"Asia/Tokyo"
"P186",,"敷島営業所","",35.688185,138.521244,,http://yamanashikotsu.co.jp/jikoku/399.htm,0,,"Asia/Tokyo"
"P181",,"敷島中学校西口","",35.687021,138.523360,,http://yamanashikotsu.co.jp/jikoku/405.htm,0,,"Asia/Tokyo"
"P182",,"事業団住宅入口","",35.684843,138.522918,,http://yamanashikotsu.co.jp/jikoku/408.htm,0,,"Asia/Tokyo"
"P177",,"敷島西町","",35.683797,138.526059,,http://yamanashikotsu.co.jp/jikoku/407.htm,0,,"Asia/Tokyo"
"P433",,"中下条新町","",35.679211,138.525101,,http://yamanashikotsu.co.jp/jikoku/649.htm,0,,"Asia/Tokyo"
"P440",,"大下条","",35.675566,138.523787,,http://yamanashikotsu.co.jp/jikoku/144.htm,0,,"Asia/Tokyo"
"P449",,"大下条南","",35.672461,138.524023,,http://yamanashikotsu.co.jp/jikoku/145.htm,0,,"Asia/Tokyo"
"P452",,"竜王駅","",35.668441,138.519852,,http://yamanashikotsu.co.jp/jikoku/988.htm,0,"S286","Asia/Tokyo"
"P484",,"竜王郵便局","",35.665630,138.520533,,http://yamanashikotsu.co.jp/jikoku/990.htm,0,,"Asia/Tokyo"
"P482",,"名取","",35.663873,138.526480,,http://yamanashikotsu.co.jp/jikoku/669.htm,0,,"Asia/Tokyo"
"P481",,"貢川団地入口","",35.662646,138.531587,,http://yamanashikotsu.co.jp/jikoku/260.htm,0,,"Asia/Tokyo"
"P474",,"山梨県立美術館","",35.661263,138.539017,,http://yamanashikotsu.co.jp/jikoku/953.htm,0,,"Asia/Tokyo"
"P476",,"貢川一丁目","",35.660491,138.542233,,http://yamanashikotsu.co.jp/jikoku/954.htm,0,,"Asia/Tokyo"
"P471",,"貢川","",35.658621,138.547602,,http://yamanashikotsu.co.jp/jikoku/257.htm,0,,"Asia/Tokyo"
"P469",,"貢川交番前","",35.658299,138.550767,,http://yamanashikotsu.co.jp/jikoku/258.htm,0,,"Asia/Tokyo"
"P467",,"上石田町","",35.658480,138.553551,,http://yamanashikotsu.co.jp/jikoku/200.htm,0,,"Asia/Tokyo"
"P465",,"荒川橋","",35.659149,138.556770,,http://yamanashikotsu.co.jp/jikoku/55.htm,0,,"Asia/Tokyo"
"P464",,"寿町","",35.660206,138.559943,,http://yamanashikotsu.co.jp/jikoku/347.htm,0,,"Asia/Tokyo"
"P462",,"県民文化ホール","",35.659591,138.562558,,http://yamanashikotsu.co.jp/jikoku/280.htm,0,,"Asia/Tokyo"
"P460",,"丸の内郵便局","",35.659118,138.564232,,http://yamanashikotsu.co.jp/jikoku/855.htm,0,,"Asia/Tokyo"
"P133",,"甲府地方裁判所","",35.659140,138.566785,,http://yamanashikotsu.co.jp/jikoku/323.htm,0,,"Asia/Tokyo"
"P130",,"丸の内三丁目","",35.661191,138.567225,,http://yamanashikotsu.co.jp/jikoku/851.htm,0,,"Asia/Tokyo"
"P736",,"北西中学校","",35.692539,138.530857,,http://yamanashikotsu.co.jp/jikoku/817.htm,0,,"Asia/Tokyo"
"P374",,"山宮福祉センター","",35.696545,138.527330,,http://yamanashikotsu.co.jp/jikoku/963.htm,0,,"Asia/Tokyo"
"P375",,"片山","",35.698885,138.524718,,http://yamanashikotsu.co.jp/jikoku/187.htm,0,,"Asia/Tokyo"
"P376",,"成田山身代わり不動尊","",35.702882,138.525104,,http://yamanashikotsu.co.jp/jikoku/676.htm,0,,"Asia/Tokyo"
"P377",,"上野入口","",35.709117,138.532526,,http://yamanashikotsu.co.jp/jikoku/101.htm,0,,"Asia/Tokyo"
"P378",,"桜橋","",35.713660,138.536101,,http://yamanashikotsu.co.jp/jikoku/378.htm,0,,"Asia/Tokyo"
"P379",,"吉沢農協","",35.715396,138.541017,,http://yamanashikotsu.co.jp/jikoku/1013.htm,0,,"Asia/Tokyo"
"P380",,"寺平","",35.721524,138.546165,,http://yamanashikotsu.co.jp/jikoku/595.htm,0,,"Asia/Tokyo"
"P381",,"昇仙峡口","",35.724531,138.547983,,http://yamanashikotsu.co.jp/jikoku/463.htm,0,,"Asia/Tokyo"
"P373",,"山宮福祉センター","",35.696791,138.527207,,http://yamanashikotsu.co.jp/jikoku/963.htm,0,,"Asia/Tokyo"
"P735",,"北西中学校","",35.692091,138.531426,,http://yamanashikotsu.co.jp/jikoku/817.htm,0,,"Asia/Tokyo"
"P122",,"甲府駅バスターミナル(1番)","",35.666508,138.568196,,http://yamanashikotsu.co.jp/jikoku/310.htm,0,,"Asia/Tokyo"
"P132",,"甲府地方裁判所","",35.659883,138.567298,,http://yamanashikotsu.co.jp/jikoku/323.htm,0,,"Asia/Tokyo"
"P459",,"丸の内郵便局","",35.658946,138.564425,,http://yamanashikotsu.co.jp/jikoku/855.htm,0,,"Asia/Tokyo"
"P461",,"県民文化ホール","",35.659295,138.563186,,http://yamanashikotsu.co.jp/jikoku/280.htm,0,,"Asia/Tokyo"
"P463",,"寿町","",35.659903,138.560686,,http://yamanashikotsu.co.jp/jikoku/347.htm,0,,"Asia/Tokyo"
"P466",,"荒川橋","",35.658987,138.556867,,http://yamanashikotsu.co.jp/jikoku/55.htm,0,,"Asia/Tokyo"
"P468",,"上石田町","",35.658458,138.553404,,http://yamanashikotsu.co.jp/jikoku/200.htm,0,,"Asia/Tokyo"
"P470",,"貢川交番前","",35.658301,138.550518,,http://yamanashikotsu.co.jp/jikoku/258.htm,0,,"Asia/Tokyo"
"P1154",,"貢川","",35.659240,138.545725,,http://yamanashikotsu.co.jp/jikoku/257.htm,0,,"Asia/Tokyo"
"P475",,"貢川一丁目","",35.660866,138.540486,,http://yamanashikotsu.co.jp/jikoku/954.htm,0,,"Asia/Tokyo"
"P473",,"山梨県立美術館","",35.661631,138.537649,,http://yamanashikotsu.co.jp/jikoku/953.htm,0,,"Asia/Tokyo"
"P478",,"貢川団地入口","",35.662326,138.533215,,http://yamanashikotsu.co.jp/jikoku/260.htm,0,,"Asia/Tokyo"
"P483",,"名取","",35.663923,138.526139,,http://yamanashikotsu.co.jp/jikoku/669.htm,0,,"Asia/Tokyo"
"P485",,"竜王郵便局","",35.665632,138.520327,,http://yamanashikotsu.co.jp/jikoku/990.htm,0,,"Asia/Tokyo"
"P451",,"竜王駅","",35.668445,138.519917,,http://yamanashikotsu.co.jp/jikoku/988.htm,0,"S286","Asia/Tokyo"
"P450",,"大下条南","",35.672119,138.523934,,http://yamanashikotsu.co.jp/jikoku/145.htm,0,,"Asia/Tokyo"
"P439",,"大下条","",35.676239,138.523983,,http://yamanashikotsu.co.jp/jikoku/144.htm,0,,"Asia/Tokyo"
"P434",,"中下条新町","",35.678827,138.524924,,http://yamanashikotsu.co.jp/jikoku/649.htm,0,,"Asia/Tokyo"
"P176",,"敷島西町","",35.683767,138.525646,,http://yamanashikotsu.co.jp/jikoku/407.htm,0,,"Asia/Tokyo"
"P385",,"天神森","",35.725572,138.549673,,http://yamanashikotsu.co.jp/jikoku/598.htm,0,,"Asia/Tokyo"
"P386",,"平瀬入口","",35.722325,138.552221,,http://yamanashikotsu.co.jp/jikoku/775.htm,0,,"Asia/Tokyo"
"P387",,"千代田小学校","",35.714664,138.553361,,http://yamanashikotsu.co.jp/jikoku/582.htm,0,,"Asia/Tokyo"
"P388",,"グリーンライン昇仙峡","",35.738505,138.565278,,http://yamanashikotsu.co.jp/jikoku/270.htm,0,,"Asia/Tokyo"
"P389",,"昇仙峡滝上","",35.751018,138.566136,,http://yamanashikotsu.co.jp/jikoku/464.htm,0,,"Asia/Tokyo"
"P472",,"貢川","",35.658530,138.547871,,http://yamanashikotsu.co.jp/jikoku/257.htm,0,,"Asia/Tokyo"
"P166",,"千塚","",35.681257,138.539843,,http://yamanashikotsu.co.jp/jikoku/559.htm,0,,"Asia/Tokyo"
"P169",,"千塚西","",35.681300,138.537284,,http://yamanashikotsu.co.jp/jikoku/562.htm,0,,"Asia/Tokyo"
"P171",,"千松橋","",35.682065,138.534543,,http://yamanashikotsu.co.jp/jikoku/1014.htm,0,,"Asia/Tokyo"
"P173",,"敷島小学校","",35.682836,138.531614,,http://yamanashikotsu.co.jp/jikoku/3001.htm,0,,"Asia/Tokyo"
"P432",,"敷島仲町","",35.683361,138.527759,,http://yamanashikotsu.co.jp/jikoku/406.htm,0,,"Asia/Tokyo"
"P175",,"敷島仲町","",35.683374,138.528462,,http://yamanashikotsu.co.jp/jikoku/406.htm,0,,"Asia/Tokyo"
"P174",,"敷島小学校","",35.683139,138.530605,,http://yamanashikotsu.co.jp/jikoku/3001.htm,0,,"Asia/Tokyo"
"P172",,"千松橋","",35.682218,138.534454,,http://yamanashikotsu.co.jp/jikoku/1014.htm,0,,"Asia/Tokyo"
"P170",,"千塚西","",35.681505,138.536922,,http://yamanashikotsu.co.jp/jikoku/562.htm,0,,"Asia/Tokyo"
"P1113",,"金の宮住宅入口","",35.684584,138.521327,,http://yamanashikotsu.co.jp/jikoku/town/197.htm,0,,"Asia/Tokyo"
"P180",,"敷島","",35.684984,138.518436,,http://yamanashikotsu.co.jp/jikoku/398.htm,0,,"Asia/Tokyo"
"P187",,"滝坂上","",35.685723,138.510998,,http://yamanashikotsu.co.jp/jikoku/town/533.htm,0,,"Asia/Tokyo"
"P188",,"登美仲宿","",35.687167,138.506074,,http://yamanashikotsu.co.jp/jikoku/town/625.htm,0,,"Asia/Tokyo"
"P1205",,"登美上宿","",35.687997,138.503523,,http://yamanashikotsu.co.jp/jikoku/town/627.htm,0,,"Asia/Tokyo"
"P1206",,"登美","",35.688734,138.499725,,http://yamanashikotsu.co.jp/jikoku/621.htm,0,,"Asia/Tokyo"
"P190",,"下今井","",35.683995,138.494395,,http://yamanashikotsu.co.jp/jikoku/town/423.htm,0,,"Asia/Tokyo"
"P191",,"塩崎駅","",35.686967,138.487116,,http://yamanashikotsu.co.jp/jikoku/town/393.htm,0,,"Asia/Tokyo"
"P193",,"双葉西小学校","",35.689289,138.481928,,http://yamanashikotsu.co.jp/jikoku/town/796.htm,0,,"Asia/Tokyo"
"P194",,"宇津谷","",35.690991,138.477747,,http://yamanashikotsu.co.jp/jikoku/town/109.htm,0,,"Asia/Tokyo"
"P196",,"金剛寺","",35.695548,138.470650,,http://yamanashikotsu.co.jp/jikoku/town/363.htm,0,,"Asia/Tokyo"
"P197",,"韮崎自動車教習所","",35.698634,138.465122,,http://yamanashikotsu.co.jp/jikoku/town/708.htm,0,,"Asia/Tokyo"
"P198",,"韮崎市立病院","",35.702108,138.457794,,http://yamanashikotsu.co.jp/jikoku/town/713.htm,0,,"Asia/Tokyo"
"P200",,"韮崎営業所","",35.702801,138.456362,,http://yamanashikotsu.co.jp/jikoku/town/704.htm,0,,"Asia/Tokyo"
"P201",,"韮崎小学校","",35.705452,138.452344,,http://yamanashikotsu.co.jp/jikoku/town/712.htm,0,,"Asia/Tokyo"
"P203",,"中銀韮崎支店","",35.706271,138.451351,,http://yamanashikotsu.co.jp/jikoku/town/575.htm,0,,"Asia/Tokyo"
"P1033",,"平和観音入口","",35.709368,138.450139,,http://yamanashikotsu.co.jp/jikoku/town/709.htm,0,,"Asia/Tokyo"
"P1035",,"韮崎駅","",35.710969,138.450509,,http://yamanashikotsu.co.jp/jikoku/town/705.htm,0,"S692","Asia/Tokyo"
"P1034",,"平和観音入口","",35.709479,138.450201,,http://yamanashikotsu.co.jp/jikoku/town/709.htm,0,,"Asia/Tokyo"
"P202",,"中銀韮崎支店","",35.706569,138.451153,,http://yamanashikotsu.co.jp/jikoku/town/575.htm,0,,"Asia/Tokyo"
"P1535",,"韮崎小学校","",35.704602,138.453486,,http://yamanashikotsu.co.jp/jikoku/town/712.htm,0,,"Asia/Tokyo"
"P199",,"韮崎市立病院","",35.702028,138.458070,,http://yamanashikotsu.co.jp/jikoku/town/713.htm,0,,"Asia/Tokyo"
"P195",,"宇津谷","",35.690993,138.478079,,http://yamanashikotsu.co.jp/jikoku/town/109.htm,0,,"Asia/Tokyo"
"P192",,"塩崎駅","",35.687257,138.486386,,http://yamanashikotsu.co.jp/jikoku/town/393.htm,0,,"Asia/Tokyo"
"P1204",,"登美","",35.689056,138.500562,,http://yamanashikotsu.co.jp/jikoku/621.htm,0,,"Asia/Tokyo"
"P189",,"登美上宿","",35.688019,138.503501,,http://yamanashikotsu.co.jp/jikoku/town/627.htm,0,,"Asia/Tokyo"
"P179",,"敷島","",35.685095,138.518372,,http://yamanashikotsu.co.jp/jikoku/398.htm,0,,"Asia/Tokyo"
"P178",,"金の宮住宅入口","",35.684668,138.521333,,http://yamanashikotsu.co.jp/jikoku/town/197.htm,0,,"Asia/Tokyo"
"P270",,"住吉一丁目","",35.640453,138.572517,,http://yamanashikotsu.co.jp/jikoku/503.htm,0,,"Asia/Tokyo"
"P271",,"住吉一丁目北","",35.641830,138.572930,,http://yamanashikotsu.co.jp/jikoku/470.htm,0,,"Asia/Tokyo"
"P272",,"南中学校","",35.643522,138.573408,,http://yamanashikotsu.co.jp/jikoku/883.htm,0,,"Asia/Tokyo"
"P273",,"幸町","",35.644871,138.573724,,http://yamanashikotsu.co.jp/jikoku/369.htm,0,,"Asia/Tokyo"
"P275",,"山梨交通自動車学校","",35.645026,138.574725,,http://yamanashikotsu.co.jp/jikoku/955.htm,0,,"Asia/Tokyo"
"P276",,"南甲府駅","",35.643846,138.577104,,http://yamanashikotsu.co.jp/jikoku/880.htm,0,,"Asia/Tokyo"
"P277",,"湯田二丁目","",35.647083,138.577925,,http://yamanashikotsu.co.jp/jikoku/971.htm,0,,"Asia/Tokyo"
"P285",,"北大路通り","",35.648057,138.574703,,http://yamanashikotsu.co.jp/jikoku/239.htm,0,,"Asia/Tokyo"
"P287",,"太田町南部","",35.649132,138.572338,,http://yamanashikotsu.co.jp/jikoku/148.htm,0,,"Asia/Tokyo"
"P137",,"県庁前","",35.663579,138.569130,,http://yamanashikotsu.co.jp/jikoku/278.htm,0,,"Asia/Tokyo"
"P134",,"甲府駅（陸橋）","",35.666427,138.569999,,http://yamanashikotsu.co.jp/jikoku/311.htm,0,,"Asia/Tokyo"
"P4139",,"甲府駅北口(2番)","",35.667944,138.569540,,http://yamanashikotsu.co.jp/jikoku/309.htm,0,"S1","Asia/Tokyo"
"P29",,"郵便貯金山梨センター","",35.669774,138.569709,,http://yamanashikotsu.co.jp/jikoku/326.htm,0,,"Asia/Tokyo"
"P30",,"新紺屋小学校","",35.671387,138.570347,,http://yamanashikotsu.co.jp/jikoku/490.htm,0,,"Asia/Tokyo"
"P32",,"武田一丁目","",35.673176,138.571166,,http://yamanashikotsu.co.jp/jikoku/535.htm,0,,"Asia/Tokyo"
"P35",,"武田三丁目","",35.675062,138.571965,,http://yamanashikotsu.co.jp/jikoku/537.htm,0,,"Asia/Tokyo"
"P37",,"山梨大学","",35.677716,138.573022,,http://yamanashikotsu.co.jp/jikoku/957.htm,0,,"Asia/Tokyo"
"P39",,"梨大北","",35.680002,138.574014,,http://yamanashikotsu.co.jp/jikoku/307.htm,0,,"Asia/Tokyo"
"P41",,"山梨県歯科医師会館","",35.682106,138.575052,,http://yamanashikotsu.co.jp/jikoku/950.htm,0,,"Asia/Tokyo"
"P43",,"護国神社入口","",35.684067,138.576036,,http://yamanashikotsu.co.jp/jikoku/336.htm,0,,"Asia/Tokyo"
"P44",,"武田神社","",35.685699,138.576468,,http://yamanashikotsu.co.jp/jikoku/538.htm,0,,"Asia/Tokyo"
"P45",,"武田神社","",35.685804,138.576519,,http://yamanashikotsu.co.jp/jikoku/538.htm,0,,"Asia/Tokyo"
"P42",,"護国神社入口","",35.683124,138.575669,,http://yamanashikotsu.co.jp/jikoku/336.htm,0,,"Asia/Tokyo"
"P40",,"山梨県歯科医師会館","",35.681185,138.574690,,http://yamanashikotsu.co.jp/jikoku/950.htm,0,,"Asia/Tokyo"
"P38",,"梨大北","",35.679263,138.573802,,http://yamanashikotsu.co.jp/jikoku/307.htm,0,,"Asia/Tokyo"
"P36",,"山梨大学","",35.677017,138.572839,,http://yamanashikotsu.co.jp/jikoku/957.htm,0,,"Asia/Tokyo"
"P34",,"武田三丁目","",35.675679,138.572308,,http://yamanashikotsu.co.jp/jikoku/537.htm,0,,"Asia/Tokyo"
"P33",,"武田一丁目","",35.673341,138.571348,,http://yamanashikotsu.co.jp/jikoku/535.htm,0,,"Asia/Tokyo"
"P31",,"新紺屋小学校","",35.671051,138.570275,,http://yamanashikotsu.co.jp/jikoku/490.htm,0,,"Asia/Tokyo"
"P4140",,"甲府駅北口(3番)","",35.668070,138.569503,,http://yamanashikotsu.co.jp/jikoku/309.htm,0,"S1","Asia/Tokyo"
"P135",,"甲府駅（陸橋）","",35.666473,138.570152,,http://yamanashikotsu.co.jp/jikoku/311.htm,0,,"Asia/Tokyo"
"P136",,"県庁前","",35.664096,138.569508,,http://yamanashikotsu.co.jp/jikoku/278.htm,0,,"Asia/Tokyo"
"P286",,"北大路通り","",35.648079,138.574929,,http://yamanashikotsu.co.jp/jikoku/239.htm,0,,"Asia/Tokyo"
"P278",,"湯田二丁目","",35.647083,138.577992,,http://yamanashikotsu.co.jp/jikoku/971.htm,0,,"Asia/Tokyo"
"P274",,"山梨交通自動車学校","",35.644971,138.574698,,http://yamanashikotsu.co.jp/jikoku/955.htm,0,,"Asia/Tokyo"
"P46",,"塚原入口","",35.689193,138.576994,,http://yamanashikotsu.co.jp/jikoku/589.htm,0,,"Asia/Tokyo"
"P47",,"日影","",35.690435,138.578507,,http://yamanashikotsu.co.jp/jikoku/752.htm,0,,"Asia/Tokyo"
"P48",,"神宮寺","",35.691311,138.581610,,http://yamanashikotsu.co.jp/jikoku/488.htm,0,,"Asia/Tokyo"
"P49",,"積翠寺橋","",35.694302,138.584906,,http://yamanashikotsu.co.jp/jikoku/511.htm,0,,"Asia/Tokyo"
"P50",,"下積翠寺","",35.696667,138.585749,,http://yamanashikotsu.co.jp/jikoku/438.htm,0,,"Asia/Tokyo"
"P51",,"積翠寺","",35.699360,138.589155,,http://yamanashikotsu.co.jp/jikoku/511.htm,0,,"Asia/Tokyo"
"P4138",,"甲府駅北口(1番)","",35.667833,138.569500,,http://yamanashikotsu.co.jp/jikoku/309.htm,0,"S1","Asia/Tokyo"
"P57",,"朝日五丁目","",35.673882,138.566504,,http://yamanashikotsu.co.jp/jikoku/31.htm,0,,"Asia/Tokyo"
"P59",,"美咲二丁目","",35.675574,138.567131,,http://yamanashikotsu.co.jp/jikoku/1011.htm,0,,"Asia/Tokyo"
"P61",,"国立病院","",35.677126,138.566547,,http://yamanashikotsu.co.jp/jikoku/334.htm,0,,"Asia/Tokyo"
"P63",,"山梨県福祉プラザ","",35.678008,138.565468,,http://yamanashikotsu.co.jp/jikoku/952.htm,0,,"Asia/Tokyo"
"P65",,"北新小学校","",35.679353,138.566085,,http://yamanashikotsu.co.jp/jikoku/815.htm,0,,"Asia/Tokyo"
"P67",,"附属小学校","",35.680522,138.567437,,http://yamanashikotsu.co.jp/jikoku/794.htm,0,,"Asia/Tokyo"
"P74",,"北新二丁目","",35.682226,138.567614,,http://yamanashikotsu.co.jp/jikoku/816.htm,0,,"Asia/Tokyo"
"P75",,"和田町","",35.685658,138.565447,,http://yamanashikotsu.co.jp/jikoku/1006.htm,0,,"Asia/Tokyo"
"P76",,"小松町","",35.688283,138.564637,,http://yamanashikotsu.co.jp/jikoku/354.htm,0,,"Asia/Tokyo"
"P77",,"HANAZONOホスピタル","",35.692069,138.562027,,http://yamanashikotsu.co.jp/jikoku/732.htm,0,,"Asia/Tokyo"
"P68",,"附属小学校","",35.680372,138.567335,,http://yamanashikotsu.co.jp/jikoku/794.htm,0,,"Asia/Tokyo"
"P66",,"北新小学校","",35.679076,138.565871,,http://yamanashikotsu.co.jp/jikoku/815.htm,0,,"Asia/Tokyo"
"P64",,"山梨県福祉プラザ","",35.677989,138.565587,,http://yamanashikotsu.co.jp/jikoku/952.htm,0,,"Asia/Tokyo"
"P62",,"国立病院","",35.676943,138.566893,,http://yamanashikotsu.co.jp/jikoku/334.htm,0,,"Asia/Tokyo"
"P60",,"美咲二丁目","",35.675755,138.567268,,http://yamanashikotsu.co.jp/jikoku/1011.htm,0,,"Asia/Tokyo"
"P58",,"朝日五丁目","",35.674479,138.566804,,http://yamanashikotsu.co.jp/jikoku/31.htm,0,,"Asia/Tokyo"
"P55",,"朝日四丁目","",35.673067,138.568344,,http://yamanashikotsu.co.jp/jikoku/36.htm,0,,"Asia/Tokyo"
"P78",,"鳥獣センター","",35.692890,138.559981,,http://yamanashikotsu.co.jp/jikoku/578.htm,0,,"Asia/Tokyo"
"P79",,"和田峠","",35.695670,138.560520,,http://yamanashikotsu.co.jp/jikoku/1005.htm,0,,"Asia/Tokyo"
"P80",,"千代田湖","",35.702895,138.558959,,http://yamanashikotsu.co.jp/jikoku/580.htm,0,,"Asia/Tokyo"
"P81",,"下帯那","",35.706406,138.561193,,http://yamanashikotsu.co.jp/jikoku/429.htm,0,,"Asia/Tokyo"
"P82",,"新井入口","",35.709259,138.565576,,http://yamanashikotsu.co.jp/jikoku/54.htm,0,,"Asia/Tokyo"
"P83",,"仲原","",35.710313,138.568808,,http://yamanashikotsu.co.jp/jikoku/661.htm,0,,"Asia/Tokyo"
"P84",,"上帯那","",35.708213,138.572646,,http://yamanashikotsu.co.jp/jikoku/210.htm,0,,"Asia/Tokyo"
"P69",,"塔岩住宅","",35.683289,138.569277,,http://yamanashikotsu.co.jp/jikoku/600.htm,0,,"Asia/Tokyo"
"P70",,"西田町","",35.686141,138.571286,,http://yamanashikotsu.co.jp/jikoku/692.htm,0,,"Asia/Tokyo"
"P71",,"小松入口","",35.687799,138.570589,,http://yamanashikotsu.co.jp/jikoku/353.htm,0,,"Asia/Tokyo"
"P72",,"塚原橋","",35.689516,138.570522,,http://yamanashikotsu.co.jp/jikoku/590.htm,0,,"Asia/Tokyo"
"P73",,"塚原","",35.691213,138.571222,,http://yamanashikotsu.co.jp/jikoku/588.htm,0,,"Asia/Tokyo"
"P281",,"湯田一丁目","",35.650078,138.578633,,http://yamanashikotsu.co.jp/jikoku/968.htm,0,,"Asia/Tokyo"
"P283",,"青沼三丁目","",35.651713,138.578992,,http://yamanashikotsu.co.jp/jikoku/10.htm,0,,"Asia/Tokyo"
"P288",,"青沼二丁目東","",35.654106,138.579515,,http://yamanashikotsu.co.jp/jikoku/12.htm,0,,"Asia/Tokyo"
